mac_fill,age_score,flood_pressure
2.0,0.178,0.0
2.0,0.18,0.0
2.0,0.182,0.0
2.0,0.184,0.0
2.0,0.186,0.0
2.0,0.189,0.0
2.0,0.191,0.0
2.0,0.193,0.0
2.1,0.187,0.048
2.1,0.189,0.0
2.1,0.187,0.0
2.1,0.19,0.0
2.1,0.191,0.0
2.1,0.194,0.0
2.1,0.195,0.0
2.1,0.198,0.0
2.1,0.2,0.0
2.1,0.202,0.0
2.1,0.204,0.0
2.1,0.202,0.0
2.1,0.204,0.0
2.1,0.206,0.0
2.1,0.208,0.0
2.1,0.21,0.0
2.1,0.211,0.0
2.1,0.213,0.0
2.1,0.215,0.0
2.1,0.217,0.0
2.1,0.219,0.0
2.1,0.213,0.0
2.1,0.215,0.0
2.1,0.217,0.0
2.1,0.219,0.0
2.1,0.222,0.0
2.1,0.223,0.0
2.1,0.225,0.0
2.1,0.227,0.0
2.1,0.23,0.0
2.1,0.232,0.0
2.1,0.208,0.0
2.1,0.21,0.0
2.1,0.212,0.0
2.1,0.214,0.0
2.1,0.217,0.0
2.1,0.218,0.0
2.1,0.22,0.0
2.1,0.222,0.0
2.1,0.224,0.0
2.1,0.226,0.0
2.1,0.202,0.0
2.1,0.204,0.0
2.1,0.206,0.0
2.1,0.208,0.0
2.1,0.21,0.0
2.1,0.211,0.0
2.1,0.213,0.0
2.1,0.215,0.0
2.1,0.218,0.0
2.1,0.22,0.0
2.1,0.222,0.0
2.1,0.224,0.0
2.1,0.226,0.0
2.1,0.228,0.0
2.1,0.23,0.0
2.1,0.232,0.0
2.1,0.234,0.0
2.1,0.236,0.0
2.1,0.238,0.0
2.1,0.24,0.0
2.1,0.242,0.0
2.1,0.244,0.0
2.1,0.247,0.0
2.1,0.219,0.0
2.1,0.221,0.0
2.1,0.223,0.0
2.1,0.225,0.0
2.1,0.227,0.0
2.1,0.229,0.0
2.1,0.231,0.0
2.1,0.229,0.0
2.1,0.231,0.0
2.1,0.233,0.0
2.1,0.238,0.0
2.1,0.24,0.0
2.1,0.242,0.0
2.1,0.243,0.0
2.1,0.245,0.0
2.1,0.247,0.0
2.1,0.249,0.0
2.1,0.241,0.0
2.1,0.243,0.0
2.1,0.245,0.0
2.1,0.247,0.0
2.0,0.211,0.0
2.0,0.212,0.0
2.0,0.214,0.0
2.0,0.216,0.0
2.0,0.218,0.0
2.0,0.22,0.0
2.0,0.222,0.0
2.0,0.223,0.0
2.0,0.225,0.0
2.0,0.227,0.0
2.0,0.229,0.0
2.0,0.231,0.0
2.0,0.233,0.0
2.0,0.235,0.0
2.0,0.237,0.0
2.0,0.239,0.0
2.0,0.241,0.0
2.0,0.243,0.0
2.0,0.245,0.0
2.0,0.247,0.0
2.0,0.249,0.0
2.0,0.251,0.0
2.0,0.253,0.0
2.0,0.255,0.0
2.0,0.257,0.0
2.0,0.256,0.0
2.0,0.258,0.0
2.0,0.26,0.0
2.0,0.262,0.0
2.0,0.264,0.0
2.0,0.266,0.0
2.0,0.268,0.0
2.0,0.269,0.0
2.0,0.271,0.0
2.0,0.273,0.0
2.0,0.275,0.0
2.0,0.276,0.0
2.0,0.278,0.0
2.0,0.28,0.0
2.0,0.282,0.0
2.0,0.283,0.0
2.0,0.286,0.0
2.0,0.287,0.0
2.0,0.29,0.0
2.0,0.292,0.0
2.0,0.267,0.0
2.0,0.268,0.0
2.0,0.27,0.0
2.0,0.272,0.0
2.0,0.274,0.0
2.0,0.276,0.0
2.0,0.278,0.0
2.0,0.279,0.0
2.0,0.281,0.0
2.0,0.283,0.0
2.0,0.285,0.0
2.0,0.287,0.0
2.0,0.288,0.0
2.0,0.29,0.0
2.0,0.292,0.0
2.0,0.295,0.0
2.0,0.296,0.0
2.0,0.298,0.0
2.0,0.3,0.0
2.0,0.302,0.0
2.0,0.304,0.0
2.0,0.306,0.0
2.0,0.308,0.0
2.0,0.31,0.0
2.0,0.312,0.0
2.0,0.315,0.0
2.0,0.316,0.0
2.0,0.319,0.0
2.0,0.32,0.0
2.0,0.323,0.0
2.0,0.318,0.0
2.0,0.324,0.0
2.0,0.324,0.0
2.0,0.326,0.0
1.9,0.293,0.0
1.9,0.294,0.0
1.9,0.296,0.0
1.9,0.298,0.0
1.9,0.3,0.0
1.8,0.263,0.0
1.8,0.238,0.0
1.8,0.24,0.0
1.8,0.242,0.0
1.8,0.243,0.0
1.8,0.245,0.0
1.8,0.246,0.0
1.8,0.248,0.0
1.8,0.25,0.0
1.8,0.252,0.0
1.8,0.253,0.0
1.8,0.231,0.0
1.8,0.232,0.0
1.8,0.234,0.0
1.8,0.235,0.0
1.8,0.237,0.0
1.8,0.238,0.0
1.8,0.24,0.0
1.8,0.241,0.0
1.8,0.243,0.0
1.8,0.244,0.0
1.8,0.246,0.0
1.8,0.247,0.0
1.8,0.248,0.0
1.8,0.25,0.0
2.0,0.17,0.1
2.0,0.172,0.0
2.0,0.174,0.0
2.0,0.176,0.0
2.0,0.178,0.0
2.0,0.18,0.0
2.0,0.181,0.0
2.0,0.183,0.0
2.0,0.185,0.0
2.0,0.187,0.0
2.0,0.189,0.0
2.0,0.19,0.0
2.0,0.192,0.0
2.0,0.194,0.0
2.0,0.196,0.0
2.0,0.198,0.0
2.0,0.199,0.0
2.0,0.201,0.0
2.0,0.203,0.0
2.0,0.205,0.0
2.0,0.207,0.0
1.9,0.166,0.0
1.9,0.168,0.0
1.9,0.17,0.0
1.9,0.172,0.0
2.0,0.165,0.05
2.0,0.167,0.0
2.0,0.168,0.0
2.0,0.17,0.0
2.0,0.172,0.0
1.9,0.131,0.0
1.9,0.131,0.0
1.9,0.133,0.0
1.9,0.135,0.0
1.9,0.136,0.0
1.9,0.086,0.0
1.9,0.088,0.0
1.9,0.089,0.0
1.9,0.091,0.0
1.9,0.092,0.0
1.9,0.094,0.0
1.9,0.095,0.0
1.9,0.097,0.0
1.9,0.099,0.0
1.9,0.101,0.0
1.9,0.102,0.0
1.9,0.104,0.0
1.9,0.106,0.0
1.9,0.108,0.0
1.9,0.109,0.0
1.9,0.111,0.0
1.9,0.113,0.0
1.9,0.115,0.0
1.9,0.116,0.0
1.9,0.118,0.0
1.9,0.11,0.0
1.9,0.115,0.0
1.9,0.117,0.0
1.9,0.119,0.0
1.9,0.121,0.0
1.9,0.121,0.0
1.9,0.123,0.0
1.9,0.125,0.0
1.9,0.126,0.0
1.9,0.128,0.0
1.9,0.118,0.0
1.9,0.12,0.0
1.9,0.121,0.0
1.9,0.123,0.0
1.9,0.125,0.0
1.9,0.126,0.0
1.9,0.127,0.0
1.9,0.129,0.0
1.9,0.131,0.0
1.9,0.133,0.0
2.0,0.123,0.05
2.0,0.124,0.0
2.0,0.126,0.0
2.0,0.128,0.0
2.0,0.129,0.0
2.0,0.13,0.0
2.0,0.131,0.0
2.0,0.132,0.0
2.0,0.134,0.0
2.0,0.136,0.0
2.0,0.137,0.0
2.0,0.139,0.0
2.0,0.14,0.0
2.0,0.142,0.0
2.0,0.142,0.0
2.0,0.143,0.0
2.0,0.145,0.0
2.0,0.146,0.0
2.0,0.148,0.0
2.0,0.149,0.0
2.0,0.134,0.0
2.0,0.136,0.0
2.0,0.137,0.0
2.0,0.139,0.0
2.0,0.14,0.0
2.0,0.141,0.0
2.0,0.142,0.0
1.9,0.098,0.0
1.9,0.099,0.0
1.9,0.101,0.0
1.9,0.098,0.0
1.9,0.099,0.0
1.9,0.1,0.0
1.9,0.101,0.0
1.9,0.102,0.0
1.9,0.103,0.0
1.9,0.105,0.0
1.9,0.106,0.0
1.9,0.107,0.0
1.9,0.109,0.0
1.9,0.11,0.0
1.9,0.112,0.0
1.9,0.113,0.0
1.9,0.114,0.0
1.9,0.116,0.0
1.9,0.117,0.0
1.9,0.118,0.0
1.9,0.12,0.0
1.9,0.121,0.0
1.9,0.111,0.0
1.9,0.112,0.0
1.9,0.113,0.0
1.9,0.115,0.0
1.9,0.116,0.0
1.9,0.117,0.0
2.0,0.112,0.05
2.0,0.113,0.0
2.0,0.115,0.0
2.0,0.117,0.0
2.0,0.118,0.0
2.0,0.12,0.0
2.0,0.125,0.0
2.0,0.126,0.0
2.0,0.128,0.0
2.0,0.13,0.0
2.0,0.131,0.0
2.0,0.132,0.0
2.0,0.133,0.0
2.0,0.135,0.0
2.0,0.136,0.0
2.0,0.138,0.0
2.0,0.14,0.0
2.0,0.141,0.0
2.0,0.143,0.0
2.0,0.145,0.0
2.0,0.147,0.0
2.0,0.148,0.0
2.0,0.15,0.0
2.0,0.151,0.0
2.0,0.116,0.0
2.0,0.118,0.0
2.0,0.119,0.0
2.0,0.12,0.0
2.0,0.122,0.0
2.0,0.122,0.0
2.0,0.123,0.0
2.0,0.125,0.0
2.0,0.127,0.0
2.0,0.128,0.0
2.0,0.13,0.0
2.0,0.132,0.0
2.0,0.133,0.0
2.0,0.135,0.0
2.0,0.136,0.0
2.0,0.138,0.0
2.0,0.14,0.0
2.0,0.141,0.0
2.0,0.142,0.0
2.0,0.143,0.0
2.0,0.145,0.0
2.0,0.147,0.0
2.0,0.148,0.0
2.0,0.15,0.0
2.0,0.151,0.0
2.0,0.152,0.0
2.0,0.154,0.0
2.0,0.155,0.0
2.0,0.157,0.0
2.0,0.159,0.0
2.0,0.16,0.0
2.0,0.161,0.0
2.0,0.163,0.0
2.0,0.165,0.0
2.0,0.166,0.0
2.0,0.167,0.0
2.0,0.168,0.0
2.0,0.17,0.0
2.0,0.172,0.0
2.0,0.174,0.0
2.0,0.175,0.0
2.0,0.177,0.0
2.0,0.179,0.0
2.0,0.18,0.0
2.0,0.182,0.0
2.0,0.183,0.0
2.0,0.185,0.0
2.0,0.187,0.0
2.0,0.189,0.0
2.0,0.19,0.0
2.0,0.19,0.0
2.0,0.191,0.0
2.0,0.193,0.0
2.0,0.195,0.0
2.0,0.196,0.0
2.0,0.197,0.0
2.0,0.199,0.0
2.0,0.2,0.0
2.0,0.202,0.0
2.0,0.204,0.0
2.1,0.183,0.048
2.1,0.185,0.0
2.1,0.186,0.0
2.1,0.188,0.0
2.1,0.189,0.0
2.1,0.19,0.0
2.1,0.192,0.0
2.1,0.193,0.0
2.1,0.195,0.0
2.1,0.197,0.0
2.1,0.198,0.0
2.1,0.203,0.0
2.1,0.204,0.0
2.1,0.205,0.0
2.1,0.206,0.0
2.1,0.208,0.0
2.1,0.21,0.0
2.1,0.212,0.0
2.1,0.213,0.0
2.1,0.195,0.0
2.1,0.197,0.0
2.1,0.199,0.0
2.1,0.2,0.0
2.1,0.202,0.0
2.1,0.203,0.0
2.1,0.205,0.0
2.1,0.206,0.0
2.1,0.208,0.0
2.1,0.21,0.0
2.1,0.212,0.0
2.1,0.213,0.0
2.1,0.215,0.0
2.1,0.216,0.0
2.1,0.218,0.0
2.1,0.219,0.0
2.1,0.221,0.0
2.1,0.223,0.0
2.1,0.225,0.0
2.1,0.226,0.0
2.1,0.18,0.0
2.1,0.181,0.0
2.1,0.183,0.0
2.1,0.184,0.0
2.1,0.186,0.0
2.1,0.186,0.0
2.1,0.188,0.0
2.1,0.189,0.0
2.1,0.191,0.0
2.1,0.192,0.0
2.1,0.194,0.0
2.1,0.195,0.0
2.1,0.197,0.0
2.1,0.198,0.0
2.1,0.2,0.0
2.1,0.202,0.0
2.1,0.203,0.0
2.1,0.205,0.0
2.1,0.206,0.0
2.1,0.207,0.0
2.1,0.198,0.0
2.1,0.199,0.0
2.1,0.201,0.0
2.1,0.202,0.0
2.1,0.204,0.0
2.1,0.204,0.0
2.1,0.206,0.0
2.1,0.207,0.0
2.1,0.209,0.0
2.1,0.21,0.0
2.1,0.211,0.0
2.1,0.213,0.0
2.1,0.214,0.0
2.1,0.216,0.0
2.1,0.217,0.0
2.1,0.218,0.0
2.1,0.22,0.0
2.1,0.221,0.0
2.1,0.223,0.0
2.1,0.224,0.0
2.1,0.226,0.0
2.1,0.227,0.0
2.1,0.229,0.0
1.9,0.149,0.0
1.9,0.151,0.0
1.9,0.151,0.0
1.9,0.153,0.0
1.9,0.154,0.0
1.9,0.155,0.0
1.9,0.156,0.0
1.9,0.153,0.0
1.9,0.154,0.0
1.9,0.155,0.0
1.9,0.156,0.0
1.9,0.158,0.0
1.9,0.162,0.0
1.9,0.162,0.0
1.9,0.163,0.0
1.9,0.164,0.0
1.9,0.165,0.0
1.9,0.166,0.0
1.9,0.168,0.0
1.9,0.169,0.0
1.9,0.17,0.0
1.9,0.171,0.0
1.9,0.173,0.0
1.9,0.174,0.0
1.9,0.175,0.0
1.9,0.177,0.0
1.9,0.178,0.0
1.9,0.18,0.0
1.9,0.181,0.0
1.9,0.182,0.0
1.9,0.183,0.0
1.8,0.139,0.0
1.8,0.139,0.0
1.8,0.14,0.0
1.8,0.141,0.0
1.8,0.143,0.0
1.8,0.144,0.0
1.8,0.145,0.0
1.8,0.146,0.0
1.8,0.147,0.0
1.8,0.148,0.0
1.8,0.15,0.0
1.8,0.15,0.0
1.8,0.152,0.0
1.8,0.152,0.0
1.8,0.154,0.0
1.8,0.155,0.0
1.8,0.156,0.0
1.8,0.157,0.0
1.8,0.158,0.0
1.8,0.162,0.0
1.8,0.162,0.0
1.8,0.163,0.0
1.8,0.164,0.0
1.8,0.166,0.0
1.8,0.166,0.0
1.8,0.168,0.0
1.8,0.169,0.0
1.8,0.17,0.0
1.8,0.171,0.0
1.8,0.173,0.0
1.8,0.174,0.0
1.8,0.176,0.0
1.8,0.177,0.0
1.8,0.179,0.0
1.8,0.18,0.0
1.8,0.182,0.0
1.8,0.183,0.0
1.8,0.185,0.0
1.8,0.186,0.0
1.8,0.188,0.0
1.8,0.19,0.0
1.8,0.191,0.0
1.8,0.193,0.0
1.8,0.194,0.0
1.8,0.196,0.0
1.8,0.198,0.0
1.8,0.199,0.0
1.8,0.201,0.0
1.8,0.203,0.0
1.8,0.205,0.0
1.8,0.206,0.0
1.8,0.208,0.0
1.8,0.209,0.0
1.8,0.211,0.0
1.8,0.213,0.0
1.8,0.215,0.0
1.8,0.216,0.0
1.8,0.218,0.0
1.8,0.219,0.0
1.8,0.221,0.0
1.8,0.223,0.0
1.8,0.224,0.0
1.8,0.226,0.0
1.8,0.228,0.0
1.8,0.229,0.0
1.8,0.231,0.0
1.8,0.233,0.0
1.8,0.234,0.0
1.8,0.236,0.0
1.8,0.238,0.0
1.8,0.239,0.0
1.8,0.241,0.0
1.8,0.243,0.0
1.8,0.244,0.0
1.8,0.246,0.0
1.8,0.248,0.0
1.8,0.249,0.0
1.8,0.251,0.0
1.8,0.253,0.0
1.8,0.254,0.0
1.8,0.256,0.0
1.8,0.258,0.0
1.8,0.259,0.0
1.8,0.261,0.0
1.8,0.263,0.0
1.8,0.264,0.0
1.8,0.266,0.0
1.8,0.268,0.0
1.8,0.269,0.0
1.8,0.271,0.0
1.8,0.273,0.0
1.8,0.274,0.0
1.8,0.276,0.0
1.8,0.278,0.0
1.8,0.279,0.0
1.8,0.281,0.0
1.8,0.283,0.0
1.8,0.284,0.0
1.7,0.244,0.0
1.7,0.248,0.0
1.7,0.249,0.0
1.7,0.251,0.0
1.7,0.252,0.0
1.7,0.254,0.0
1.7,0.255,0.0
1.7,0.257,0.0
1.7,0.259,0.0
1.7,0.26,0.0
1.7,0.262,0.0
1.7,0.264,0.0
1.7,0.265,0.0
1.7,0.266,0.0
1.7,0.267,0.0
1.7,0.269,0.0
1.7,0.271,0.0
1.7,0.272,0.0
1.7,0.274,0.0
1.7,0.275,0.0
1.7,0.277,0.0
1.7,0.279,0.0
1.7,0.28,0.0
1.6,0.237,0.0
1.6,0.238,0.0
1.6,0.24,0.0
1.6,0.241,0.0
1.6,0.243,0.0
1.6,0.244,0.0
1.6,0.246,0.0
1.5,0.197,0.0
1.5,0.198,0.0
1.5,0.199,0.0
1.5,0.201,0.0
1.5,0.202,0.0
1.5,0.204,0.0
1.5,0.205,0.0
1.5,0.206,0.0
1.5,0.208,0.0
1.5,0.209,0.0
1.5,0.21,0.0
1.5,0.212,0.0
1.5,0.213,0.0
1.5,0.214,0.0
1.5,0.216,0.0
1.5,0.217,0.0
1.5,0.218,0.0
1.5,0.22,0.0
1.5,0.221,0.0
1.5,0.222,0.0
1.5,0.223,0.0
1.5,0.225,0.0
1.5,0.226,0.0
1.5,0.228,0.0
1.5,0.229,0.0
1.5,0.23,0.0
1.5,0.231,0.0
1.5,0.233,0.0
1.5,0.234,0.0
1.5,0.236,0.0
1.5,0.237,0.0
1.5,0.238,0.0
1.5,0.239,0.0
1.5,0.241,0.0
1.5,0.242,0.0
1.5,0.244,0.0
1.5,0.245,0.0
1.5,0.246,0.0
1.5,0.247,0.0
1.5,0.249,0.0
1.5,0.25,0.0
1.5,0.251,0.0
1.5,0.253,0.0
1.5,0.254,0.0
1.5,0.255,0.0
1.5,0.257,0.0
1.5,0.258,0.0
1.5,0.26,0.0
1.5,0.261,0.0
1.5,0.262,0.0
1.5,0.263,0.0
1.5,0.265,0.0
1.5,0.266,0.0
1.5,0.268,0.0
1.5,0.269,0.0
1.5,0.27,0.0
1.5,0.271,0.0
1.5,0.276,0.0
1.5,0.277,0.0
1.5,0.279,0.0
1.5,0.28,0.0
1.5,0.282,0.0
1.5,0.283,0.0
1.5,0.284,0.0
1.5,0.285,0.0
1.5,0.287,0.0
1.4,0.237,0.0
1.4,0.236,0.0
1.4,0.238,0.0
1.4,0.239,0.0
1.4,0.24,0.0
1.4,0.241,0.0
1.4,0.242,0.0
1.4,0.244,0.0
1.4,0.245,0.0
1.4,0.246,0.0
1.4,0.248,0.0
1.4,0.249,0.0
1.4,0.25,0.0
1.4,0.252,0.0
1.4,0.254,0.0
1.4,0.255,0.0
1.4,0.256,0.0
1.4,0.258,0.0
1.4,0.259,0.0
1.4,0.218,0.0
1.4,0.219,0.0
1.4,0.22,0.0
1.4,0.222,0.0
1.4,0.223,0.0
1.4,0.222,0.0
1.4,0.224,0.0
1.4,0.225,0.0
1.4,0.226,0.0
1.4,0.228,0.0
1.4,0.23,0.0
1.4,0.23,0.0
1.4,0.231,0.0
1.4,0.233,0.0
1.3,0.175,0.0
1.3,0.177,0.0
1.3,0.178,0.0
1.3,0.179,0.0
1.3,0.181,0.0
1.3,0.182,0.0
1.3,0.183,0.0
1.3,0.185,0.0
1.3,0.186,0.0
1.3,0.187,0.0
1.3,0.189,0.0
1.3,0.189,0.0
1.3,0.191,0.0
1.3,0.192,0.0
1.3,0.194,0.0
1.3,0.195,0.0
1.3,0.196,0.0
1.3,0.197,0.0
1.3,0.199,0.0
1.3,0.2,0.0
1.3,0.201,0.0
1.3,0.202,0.0
1.3,0.204,0.0
1.3,0.205,0.0
1.3,0.206,0.0
1.4,0.193,0.071
1.4,0.194,0.0
1.4,0.196,0.0
1.4,0.197,0.0
1.4,0.199,0.0
1.4,0.199,0.0
1.4,0.2,0.0
1.4,0.205,0.0
1.4,0.206,0.0
1.4,0.208,0.0
1.4,0.14,0.0
1.4,0.14,0.0
1.4,0.141,0.0
1.4,0.142,0.0
1.4,0.143,0.0
1.4,0.144,0.0
1.4,0.146,0.0
1.4,0.147,0.0
1.4,0.149,0.0
1.4,0.15,0.0
1.4,0.151,0.0
1.4,0.153,0.0
1.4,0.154,0.0
1.4,0.155,0.0
1.4,0.157,0.0
1.4,0.158,0.0
1.4,0.16,0.0
1.4,0.161,0.0
1.4,0.163,0.0
1.4,0.164,0.0
1.4,0.166,0.0
1.4,0.168,0.0
1.4,0.17,0.0
1.4,0.171,0.0
1.4,0.173,0.0
1.4,0.174,0.0
1.4,0.176,0.0
1.4,0.178,0.0
1.4,0.18,0.0
1.4,0.181,0.0
1.5,0.171,0.067
1.5,0.172,0.0
1.5,0.174,0.0
1.5,0.175,0.0
1.5,0.177,0.0
1.5,0.178,0.0
1.5,0.18,0.0
1.5,0.182,0.0
1.5,0.183,0.0
1.5,0.185,0.0
1.6,0.175,0.062
1.6,0.176,0.0
1.6,0.178,0.0
1.6,0.179,0.0
1.6,0.181,0.0
1.6,0.182,0.0
1.6,0.184,0.0
1.6,0.185,0.0
1.6,0.187,0.0
1.6,0.188,0.0
1.6,0.19,0.0
1.6,0.192,0.0
1.6,0.194,0.0
1.6,0.195,0.0
1.6,0.197,0.0
1.6,0.198,0.0
1.6,0.2,0.0
1.5,0.148,0.0
1.5,0.15,0.0
1.5,0.152,0.0
1.5,0.153,0.0
1.5,0.155,0.0
1.5,0.156,0.0
1.5,0.158,0.0
1.5,0.16,0.0
1.5,0.161,0.0
1.5,0.163,0.0
1.5,0.164,0.0
1.5,0.166,0.0
1.5,0.167,0.0
1.5,0.103,0.0
1.5,0.105,0.0
1.5,0.106,0.0
1.5,0.107,0.0
1.5,0.109,0.0
1.5,0.11,0.0
1.5,0.111,0.0
1.5,0.113,0.0
1.5,0.114,0.0
1.5,0.115,0.0
1.5,0.117,0.0
1.5,0.121,0.0
1.5,0.123,0.0
1.5,0.124,0.0
1.5,0.125,0.0
1.5,0.126,0.0
1.5,0.127,0.0
1.5,0.128,0.0
1.5,0.13,0.0
1.5,0.131,0.0
1.5,0.133,0.0
1.5,0.135,0.0
1.5,0.136,0.0
1.5,0.137,0.0
1.5,0.139,0.0
1.5,0.14,0.0
1.5,0.141,0.0
1.5,0.143,0.0
1.5,0.144,0.0
1.5,0.1,0.0
1.5,0.101,0.0
1.5,0.102,0.0
1.5,0.104,0.0
1.5,0.104,0.0
1.5,0.106,0.0
1.5,0.105,0.0
1.5,0.106,0.0
1.5,0.108,0.0
1.5,0.109,0.0
1.6,0.103,0.062
1.6,0.105,0.0
1.6,0.105,0.0
1.6,0.107,0.0
1.6,0.108,0.0
1.6,0.109,0.0
1.6,0.111,0.0
1.6,0.113,0.0
1.6,0.114,0.0
1.6,0.115,0.0
1.6,0.079,0.0
1.6,0.081,0.0
1.6,0.082,0.0
1.6,0.084,0.0
1.6,0.086,0.0
1.6,0.087,0.0
1.6,0.088,0.0
1.6,0.09,0.0
1.6,0.092,0.0
1.6,0.094,0.0
1.6,0.096,0.0
1.6,0.098,0.0
1.6,0.099,0.0
1.6,0.101,0.0
1.6,0.103,0.0
1.6,0.105,0.0
1.6,0.107,0.0
1.6,0.109,0.0
1.6,0.111,0.0
1.6,0.113,0.0
1.6,0.114,0.0
1.6,0.116,0.0
1.6,0.118,0.0
1.6,0.12,0.0
1.6,0.122,0.0
1.6,0.124,0.0
1.6,0.126,0.0
1.6,0.128,0.0
1.6,0.129,0.0
1.6,0.131,0.0
1.6,0.133,0.0
1.6,0.135,0.0
1.6,0.137,0.0
1.6,0.139,0.0
1.6,0.141,0.0
1.6,0.143,0.0
1.6,0.144,0.0
1.6,0.146,0.0
1.6,0.148,0.0
1.6,0.15,0.0
1.7,0.143,0.059
1.7,0.145,0.0
1.7,0.147,0.0
1.7,0.149,0.0
1.7,0.151,0.0
1.7,0.152,0.0
1.7,0.157,0.0
1.7,0.159,0.0
1.7,0.161,0.0
1.7,0.163,0.0
1.7,0.165,0.0
1.7,0.167,0.0
1.7,0.169,0.0
1.7,0.171,0.0
1.7,0.172,0.0
1.7,0.174,0.0
1.7,0.176,0.0
1.7,0.178,0.0
1.7,0.18,0.0
1.7,0.182,0.0
1.7,0.152,0.0
1.7,0.154,0.0
1.7,0.155,0.0
1.7,0.158,0.0
1.7,0.159,0.0
1.7,0.161,0.0
1.7,0.162,0.0
1.7,0.165,0.0
1.7,0.166,0.0
1.7,0.168,0.0
1.7,0.17,0.0
1.7,0.172,0.0
1.7,0.173,0.0
1.7,0.175,0.0
1.7,0.176,0.0
1.7,0.178,0.0
1.7,0.18,0.0
1.7,0.182,0.0
1.7,0.183,0.0
1.7,0.178,0.0
1.7,0.18,0.0
1.7,0.181,0.0
1.7,0.183,0.0
1.7,0.184,0.0
1.7,0.186,0.0
1.7,0.188,0.0
1.7,0.189,0.0
1.7,0.191,0.0
1.7,0.192,0.0
1.7,0.194,0.0
